OBJECTID,FULL_NAME,STR_NAME,STR_TYPE,MIX_FULL,MIX_NAME,GSA_LEFT,GSA_RIGHT,STR_CODE_L,STR_CODE_R,Shape__Length
1003266,ROSEBANK LANE,ROSEBANK,LANE,Rosebank Lane,Rosebank,LAWRENCETOWN,LAWRENCETOWN,15307,15307,288.552168698044
1003267,HENNESSEY BACK LANE,HENNESSEY BACK,LANE,Hennessey Back Lane,Hennessey Back,HALIFAX,HALIFAX,15309,15309,192.946993324019
1003268,KANE BACK LANE,KANE BACK,LANE,Kane Back Lane,Kane Back,HALIFAX,HALIFAX,15310,15310,194.233211755441
1003269,MAIN RD,MAIN,RD,Main Rd,Main,SHEARWATER,SHEARWATER,10624,10624,1733.17205718851
1003270,MALAY FALLS LOCHABER MINES RD,MALAY FALLS LOCHABER MINES,RD,Malay Falls Lochaber Mines Rd,Malay Falls Lochaber Mines,LOCHABER MINES,LOCHABER MINES,10625,10625,4251.88882063763
1003271,CARIBOU RD,CARIBOU,RD,Caribou Rd,Caribou,CARIBOU MINES,CARIBOU MINES,10189,10189,9554.44190143392
1003272,CARMELLA DR,CARMELLA,DR,Carmella Dr,Carmella,WHITES LAKE,WHITES LAKE,10191,10191,1571.51758779664
1003273,CEDARCREST DR,CEDARCREST,DR,Cedarcrest Dr,Cedarcrest,HAMMONDS PLAINS,HAMMONDS PLAINS,10196,10196,1615.83444998136
1003274,CHARLES MACDONALD RD,CHARLES MACDONALD,RD,Charles Macdonald Rd,Charles Macdonald,HARRIGAN COVE,HARRIGAN COVE,10199,10199,378.911632826702
1003275,NIJINSKY LANE,NIJINSKY,LANE,Nijinsky Lane,Nijinsky,HAMMONDS PLAINS,HAMMONDS PLAINS,16234,16234,42.5264853355796
1003276,PINTO PL,PINTO,PL,Pinto Pl,Pinto,HAMMONDS PLAINS,HAMMONDS PLAINS,16236,16236,63.1667827616882
1003277,HIGHWAY 357,HIGHWAY 357, ,Highway 357,Highway 357,MEAGHERS GRANT,MEAGHERS GRANT,10457,10457,19700.5601634923
1003278,CONROD RD,CONROD,RD,Conrod Rd,Conrod,MIDDLE MUSQUODOBOIT,MIDDLE MUSQUODOBOIT,10230,10230,3479.17328193027
1003279,COOPERS RD,COOPERS,RD,Coopers Rd,Coopers,TANGIER,TANGIER,10232,10232,2603.86979883907
1003280,COVE RD,COVE,RD,Cove Rd,Cove,PORTERS LAKE,PORTERS LAKE,10236,10236,816.253107264496
1003281,COVE RD,COVE,RD,Cove Rd,Cove,PROSPECT,PROSPECT,10237,10237,244.312892623377
1003282,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,LAKE CHARLOTTE,LAKE CHARLOTTE,10473,10473,7922.64303582727
1003283,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,MOOSEHEAD,MOOSEHEAD,10475,10475,4199.56882125215
1003284,HEARTHWOOD CRES,HEARTHWOOD,CRES,Hearthwood Cres,Hearthwood,HALIFAX,HALIFAX,17092,17092,392.484914321742
1003285,RUNWAY CRT,RUNWAY,CRT,Runway Crt,Runway,DEVON,DEVON,17093,17093,296.815098658908
1003286,MUSTANG RUN,MUSTANG,RUN,Mustang Run,Mustang,HAMMONDS PLAINS,HAMMONDS PLAINS,16233,16233,135.732613344221
1003287,LARKVIEW TERR,LARKVIEW,TERR,Larkview Terr,Larkview,BEDFORD,BEDFORD,17052,17052,624.480774191538
1003288,EIDER DR,EIDER,DR,Eider Dr,Eider,TIMBERLEA,TIMBERLEA,17020,17020,1722.80697990239
1003289,HIGHWAY 101 ETA 296,HIGHWAY 101 ETA 296,,Highway 101 ETA 296,Highway 101 ETA 296,MIDDLE SACKVILLE,MIDDLE SACKVILLE,17146,17146,48.6384856882864
1003290,JUDY ANNE DR,JUDY ANNE,DR,Judy Anne Dr,Judy Anne,HEAD OF CHEZZETCOOK,HEAD OF CHEZZETCOOK,7882,7882,535.211368597511
1003291,HIGHWAY 118 ETA 11,HIGHWAY 118 ETA 11,,Highway 118 ETA 11,Highway 118 ETA 11,WAVERLEY,WAVERLEY,17163,17163,43.0160542938191
1003292,MEISNER LANE,MEISNER,LANE,Meisner Lane,Meisner,LOWER EAST CHEZZETCOOK,LOWER EAST CHEZZETCOOK,10663,10663,444.283913284469
1003293,BOLANDS ISLAND RD,BOLANDS ISLAND,RD,Boland Island Rd,Boland Island,LOWER EAST CHEZZETCOOK,LOWER EAST CHEZZETCOOK,10157,10157,438.124688510688
1003294,FREDA LANE,FREDA,LANE,Freda Lane,Freda,HUBLEY,HUBLEY,16189,16189,151.452791497053
1003295,FREDERICK LAKE WA,FREDERICK LAKE,WA,Frederick Lake Wa,Frederick Lake,HUBLEY,HUBLEY,16190,16190,14653.4817725753
1003296,DAVE RD,DAVE,RD,Dave Rd,Dave,EAST PENNANT,EAST PENNANT,16191,16191,516.189160848405
1003297,DEERMIST DR,DEERMIST,DR,Deermist Dr,Deermist,PORTERS LAKE,PORTERS LAKE,16195,16195,847.873070126098
1003298,DRUMLIN LANE,DRUMLIN,LANE,Drumlin Lane,Drumlin,UPPER TANTALLON,UPPER TANTALLON,16197,16197,184.321380285568
1003299,VALENTINE LANE,VALENTINE,LANE,Valentine Lane,Valentine,UPPER HAMMONDS PLAINS,UPPER HAMMONDS PLAINS,16198,16198,212.911075087692
1003300,BINNACLE CRT,BINNACLE,CRT,Binnacle Crt,Binnacle,BEDFORD,BEDFORD,15323,15323,197.218169540042
1003301,BUCHERON CRES,BUCHERON,CRES,Bucheron Cres,Bucheron,MIDDLE SACKVILLE,MIDDLE SACKVILLE,15324,15324,646.968717037669
1003302,PICCADILLY CL,PICCADILLY,CL,Piccadilly Cl,Piccadilly,STILLWATER LAKE,STILLWATER LAKE,15326,15326,271.21526730154
1003303,WILSHIRE CRT,WILSHIRE,CRT,Wilshire Crt,Wilshire,STILLWATER LAKE,STILLWATER LAKE,15327,15327,200.738253981608
1003304,HANDSPIKE CRT,HANDSPIKE,CRT,Handspike Crt,Handspike,MIDDLE SACKVILLE,MIDDLE SACKVILLE,15330,15330,129.208490772952
1003305,YARDING CRT,YARDING,CRT,Yarding Crt,Yarding,MIDDLE SACKVILLE,MIDDLE SACKVILLE,15331,15331,176.11791218014
1003306,WOODSMERE CL,WOODSMERE,CL,Woodsmere Cl,Woodsmere,HALIFAX,HALIFAX,15334,15334,313.731932087695
1003307,ROCKY RD,ROCKY,RD,Rocky Rd,Rocky,TERENCE BAY,TERENCE BAY,15336,15336,375.396734194431
1003308,SILVER LEAF DR,SILVER LEAF,DR,Silver Leaf Dr,Silver Leaf,KINSAC,KINSAC,15337,15337,697.876813071343
1003309,CHARLES MEADE DR,CHARLES MEADE,DR,Charles Meade Dr,Charles Meade,WILLIAMSWOOD,WILLIAMSWOOD,10200,10200,644.527722840428
1003310,MEADOW RD,MEADOW,RD,Meadow Rd,Meadow,ELDERBANK,ELDERBANK,10202,10202,5307.4271941771
1003311,CHATER ST,CHATER,ST,Chater St,Chater,EASTERN PASSAGE,EASTERN PASSAGE,10203,10203,558.888329125894
1003312,PINE LANE,PINE,LANE,Pine Lane,Pine,MINEVILLE,MINEVILLE,10788,10788,212.647014315784
1003313,PINETREE LANE,PINETREE,LANE,Pinetree Lane,Pinetree,MOSER RIVER,MOSER RIVER,10793,10793,227.106095952335
1003314,PIONEER HILL,PIONEER,HILL,Pioneer Hill,Pioneer,WHITES LAKE,WHITES LAKE,10796,10796,356.066892233719
1003315,POWERS DR,POWERS,DR,Powers Dr,Powers,HERRING COVE,HERRING COVE,10800,10800,507.703522093608
1003316,PROSPECT RD,PROSPECT,RD,Prospect Rd,Prospect,HATCHET LAKE,HATCHET LAKE,10804,10804,7775.10373143057
1003317,HAVEN LANE,HAVEN,LANE,Haven Lane,Haven,GAETZ BROOK,GAETZ BROOK,15176,15176,1262.35965484399
1003318,COLINS RD,COLINS,RD,Colins Rd,Colins,BEDFORD,BEDFORD,10221,10221,1227.52308955214
1003319,COLLEGE LAKE RD,COLLEGE LAKE,RD,College Lake Rd,College Lake,COLLEGE LAKE,COLLEGE LAKE,10222,10222,1984.61640053544
1003320,COMMAND CRT,COMMAND,CRT,Command Crt,Command,BEDFORD,BEDFORD,10224,10224,116.869684655842
1003321,COMMUNITY CENTER LANE,COMMUNITY CENTER,LANE,Community Center Lane,Community Center,WINDSOR JUNCTION,WINDSOR JUNCTION,10225,10225,415.807093651369
1003322,CONO DR,CONO,DR,Cono Dr,Cono,MONTAGUE GOLD MINES,MONTAGUE GOLD MINES,10228,10228,1604.36516258675
1003323,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,SHEET HARBOUR,SHEET HARBOUR,10486,10486,13103.3490690102
1003324,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,MOSER RIVER,MOSER RIVER,10476,10476,6091.19529069821
1003325,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,MURPHY COVE,MURPHY COVE,10477,10477,3690.63157582492
1003326,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,NECUM TEUCH,NECUM TEUCH,10479,10479,6502.74370085357
1003327,PROSPECT RIVER CRT,PROSPECT RIVER,CRT,Prospect River Crt,Prospect River,HATCHET LAKE,HATCHET LAKE,10806,10806,683.254247020876
1003328,HIGHWAY 102 SB EXIT 0 OFF RAMP,HIGHWAY 102 SB EXIT 0 OFF,RAMP,Highway 102 SB Exit 0 Off Ramp,Highway 102 SB Exit 0 Off,HALIFAX,HALIFAX,1138,1138,937.007045314886
1003329,SCHOONER COVE RD,SCHOONER COVE,RD,Schooner Cove Rd,Schooner Cove,HEAD OF ST MARGARETS BAY,HEAD OF ST MARGARETS BAY,10852,10852,256.315967679867
1003330,SCOTT LANE,SCOTT,LANE,Scott Lane,Scott,ENFIELD,ENFIELD,10854,10854,349.930438672693
1003331,SCOTS LAKE RD,SCOTS LAKE,RD,Scots Lake Rd,Scots Lake,MUSQUODOBOIT HARBOUR,MUSQUODOBOIT HARBOUR,10856,10856,881.500402734541
1003332,SESIP NOODAK WAY,SESIP NOODAK,WAY,Sesip Noodak Way,Sesip Noodak,CLAM BAY,CLAM BAY,10864,10864,1884.04222007451
1003333,LANDOR RD,LANDOR,RD,Landor Rd,Landor,BEAVER BANK,BEAVER BANK,15206,15206,231.815784286263
1003334,CABIN LANE,CABIN,LANE,Cabin Lane,Cabin,MUSQUODOBOIT HARBOUR,MUSQUODOBOIT HARBOUR,15207,15207,249.686408394638
1003335,LARRY UTECK BLVD,LARRY UTECK,BLVD,Larry Uteck Blvd,Larry Uteck,HALIFAX,HALIFAX,15542,15542,4095.88752090508
1003336,HIGHWAY 102 SB EXIT 2A OFF RAMP,HIGHWAY 102 SB EXIT 2A OFF,RAMP,Highway 102 SB Exit 2A Off Ramp,Highway 102 SB Exit 2A Off,HALIFAX,HALIFAX,1128,1128,602.048755465191
1003337,MINEVILLE RD,MINEVILLE,RD,Mineville Rd,Mineville,MINEVILLE,MINEVILLE,15614,15614,6465.46127828331
1003338,FOREST HILLS EXT,FOREST HILLS,EXT,Forest Hills Ext,Forest Hills,WAVERLEY,WAVERLEY,16248,16248,2213.99669628967
1003339,HIGHWAY 111 EB EXIT 4N OFF RAMP,HIGHWAY 111 EB EXIT 4N OFF,RAMP,Highway 111 EB Exit 4N Off Ramp,Highway 111 EB Exit 4N Off,DARTMOUTH,DARTMOUTH,15142,15142,1086.86198990043
1003340,HIGHWAY 118,HIGHWAY 118,,Highway 118,Highway 118,WAVERLEY,WAVERLEY,15083,15083,21128.7523644269
1003341,FLAT LAKE DR,FLAT LAKE,DR,Flat Lake Dr,Flat Lake,STILLWATER LAKE,STILLWATER LAKE,7556,7556,1032.21215012563
1003342,HIGHWAY 102 NB EXIT 2 OFF RAMP,HIGHWAY 102 NB EXIT 2 OFF,RAMP,Highway 102 NB Exit 2 Off Ramp,Highway 102 NB Exit 2 Off,HALIFAX,HALIFAX,1114,1114,567.827219427909
1003343,MINEVILLE RD,MINEVILLE,RD,Mineville Rd,Mineville,EAST PRESTON,LAKE ECHO,16384,8226,1829.39249428244
1003344,COSTA LANE,COSTA,LANE,Costa Lane,Costa,PORTUGUESE COVE,PORTUGUESE COVE,16098,16098,155.374765051342
1003345,WINTERS POINT RD,WINTERS POINT,RD,Winters Point Rd,Winters Point,MUSHABOOM,MUSHABOOM,10038,10038,470.142229726411
1003346,BRANDERS LANE,BRANDERS,LANE,Branders Lane,Branders,HUBLEY,HUBLEY,17136,17136,273.704472101239
1003347,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,EAST QUODDY,EAST QUODDY,10466,10466,3318.63656516575
1003348,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,EAST SHIP HARBOUR,EAST SHIP HARBOUR,10467,10467,9122.43528284705
1003349,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,ECUM SECUM,ECUM SECUM,10468,10468,4216.76716034569
1003350,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,GAETZ BROOK,GAETZ BROOK,10469,10469,5312.372035704
1003351,PENNY LANE,PENNY,LANE,Penny Lane,Penny,STILLWATER LAKE,STILLWATER LAKE,10777,10777,1537.94771964103
1003352,PERRY CRT,PERRY,CRT,Perry Crt,Perry,FALL RIVER,FALL RIVER,10779,10779,303.746636563272
1003353,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,SHIP HARBOUR,SHIP HARBOUR,10487,10487,15166.9438436822
1003354,RUTH FALLS RD,RUTH FALLS,RD,Ruth Falls Rd,Ruth Falls,SHEET HARBOUR,SHEET HARBOUR,10841,10841,597.281395161813
1003355,SALMON RIVER DR,SALMON RIVER,DR,Salmon River Dr,Salmon River,WESTPHAL,WESTPHAL,10843,10843,1505.19507451409
1003356,SAMUEL DANIAL DR,SAMUEL DANIAL,DR,Samuel Danial Dr,Samuel Danial,EASTERN PASSAGE,EASTERN PASSAGE,10844,10844,766.583071579928
1003357,CLEMENTS RD,CLEMENTS,RD,Clements Rd,Clements,EAST PETPESWICK,EAST PETPESWICK,10845,10845,563.687723393427
1003358,SANDY COVE RD,SANDY COVE,RD,Sandy Cove Rd,Sandy Cove,TERENCE BAY,TERENCE BAY,10846,10846,2137.99774501955
1003359,SAWLER LAKE RD,SAWLER LAKE,RD,Sawler Lake Rd,Sawler Lake,HUBBARDS,HUBBARDS,10850,10850,796.893257715784
1003360,BLOSSOM CRT,BLOSSOM,CRT,Blossom Crt,Blossom,COLE HARBOUR,COLE HARBOUR,10152,10152,108.420305568624
1003361,BLUE HERON LANE,BLUE HERON,LANE,Blue Heron Lane,Blue Heron,TANTALLON,TANTALLON,10154,10154,563.39155280135
1003362,BLUE MOUNTAIN DR,BLUE MOUNTAIN,DR,Blue Mountain Dr,Blue Mountain,BEDFORD,BEDFORD,10155,10155,294.027484586934
1003363,BOMONT DR,BOMONT,DR,Bomont Dr,Bomont,ELMSDALE,ELMSDALE,10156,10156,408.384789557925
1003364,PROSPECT RD,PROSPECT,RD,Prospect Rd,Prospect,BAYSIDE,BAYSIDE,10438,10438,4197.52422195139
1003365,BRUCE DR,BRUCE,DR,Bruce Dr,Bruce,SHIP HARBOUR,SHIP HARBOUR,15208,15208,849.831035390946
1003366,TWIN BRIDGES LOOP,TWIN BRIDGES,LOOP,Twin Bridges Loop,Twin Bridges,SPRY HARBOUR,SPRY HARBOUR,15209,15209,746.215372334894
1003367,LITTLE PARTRIDGE RIVER LANE,LITTLE PARTRIDGE RIVER,LANE,Little Partridge River Lane,Little Partridge River,EAST PRESTON,EAST PRESTON,15212,15212,295.8509426657
1003368,ROBINA DR,ROBINA,DR,Robina Dr,Robina,LAKE ECHO,LAKE ECHO,15213,15213,345.994652150904
1003369,JOHN WOOD RD,JOHN WOOD,RD,John Wood Rd,John Wood,LAKE ECHO,LAKE ECHO,15216,15216,544.376534450944
1003370,DOMINION CRES,DOMINION,CRES,Dominion Cres,Dominion,BEECHVILLE,BEECHVILLE,10275,10275,1097.89703860134
1003371,DOYLE DR,DOYLE,DR,Doyle Dr,Doyle,PORTERS LAKE,PORTERS LAKE,10279,10279,234.447456110828
1003372,EAGLE POINT LANE,EAGLE POINT,LANE,Eagle Point Lane,Eagle Point,TANTALLON,TANTALLON,10282,10282,248.192514605897
1003373,EARL CRT,EARL,CRT,Earl Crt,Earl,PORTERS LAKE,PORTERS LAKE,10283,10283,769.636855576659
1003374,CLIFFVIEW LANE,CLIFFVIEW,LANE,Cliffview Lane,Cliffview,HEAD OF JEDDORE,HEAD OF JEDDORE,16157,16157,375.873425749449
1003375,EAST PETPESWICK RD,EAST PETPESWICK,RD,East Petpeswick Rd,East Petpeswick,MUSQUODOBOIT HARBOUR,MUSQUODOBOIT HARBOUR,10288,10288,1221.49334478648
1003376,ENGLISH POINT RD,ENGLISH POINT,RD,English Point Rd,English Point,MYERS POINT,MYERS POINT,10298,10298,1392.14794791777
1003377,WEST JEDDORE RD,WEST JEDDORE,RD,West Jeddore Rd,West Jeddore,HEAD OF JEDDORE,HEAD OF JEDDORE,5544,5544,8030.63086360919
1003378,PIKE LANE,PIKE,LANE,Pike Lane,Pike,MYERS POINT,MYERS POINT,16458,16458,282.096604771558
1003379,SCHUSTER LANE,SCHUSTER,LANE,Schuster Lane,Schuster,HEAD OF JEDDORE,HEAD OF JEDDORE,16702,16702,572.547830018187
1003380,PERTH DR,PERTH,DR,Perth Dr,Perth,DARTMOUTH,DARTMOUTH,10781,10781,165.729113522185
1003381,PETER CRT,PETER,CRT,Peter Crt,Peter,MINEVILLE,MINEVILLE,10783,10783,176.485884220265
1003382,PEVERILL CRT,PEVERILL,CRT,Peverill Crt,Peverill,BEDFORD,BEDFORD,10785,10785,115.351591776691
1003383,DARRELL CRT,DARRELL,CRT,Darrell Crt,Darrell,TIMBERLEA,TIMBERLEA,10252,10252,141.802594789522
1003384,DEBAIES COVE RD,DEBAIES COVE,RD,Debaies Cove Rd,Debaies Cove,DEBAIES COVE,DEBAIES COVE,10258,10258,870.137868830619
1003385,DECKMAN BACK RD,DECKMAN BACK,RD,Deckman Back Rd,Deckman Back,UPPER MUSQUODOBOIT,UPPER MUSQUODOBOIT,10259,10259,3883.31449193781
1003386,DEMERS RD,DEMERS,RD,Demers Rd,Demers,TERENCE BAY,TERENCE BAY,10265,10265,241.097400178609
1003387,DEMPSEY LANE,DEMPSEY,LANE,Dempsey Lane,Dempsey,HERRING COVE,HERRING COVE,10266,10266,203.676344748113
1003388,DIGGS DR,DIGGS,DR,Diggs Dr,Diggs,EAST PRESTON,EAST PRESTON,10271,10271,589.679158441662
1003389,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,OYSTER POND,OYSTER POND,10480,10480,3558.47160365293
1003390,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,PLEASANT HARBOUR,PLEASANT HARBOUR,10481,10481,5583.59532295896
1003391,HIGHWAY 7,HIGHWAY 7, ,Highway 7,Highway 7,POPES HARBOUR,POPES HARBOUR,10482,10482,7625.4352681828
1003392,BROGAN LANE,BROGAN,LANE,Brogan Lane,Brogan,HEAD OF JEDDORE,HEAD OF JEDDORE,17039,17039,256.899282095299
1003393,KINSALE CRT,KINSALE,CRT,Kinsale Crt,Kinsale,EASTERN PASSAGE,EASTERN PASSAGE,66738,66738,170.882853061781
1003394,PROSPECT RD,PROSPECT,RD,Prospect Rd,Prospect,BLIND BAY,BLIND BAY,10440,10440,5749.30172236753
1003395,PEGGYS COVE RD,PEGGYS COVE,RD,Peggys Cove Rd,Peggys Cove,FRENCH VILLAGE,FRENCH VILLAGE,10441,10441,2151.0587927769
1003396,PEGGYS COVE RD,PEGGYS COVE,RD,Peggys Cove Rd,Peggys Cove,GLEN HAVEN,GLEN HAVEN,10442,10442,2316.79085380756
1003397,PEGGYS COVE RD,PEGGYS COVE,RD,Peggys Cove Rd,Peggys Cove,GLEN MARGARET,GLEN MARGARET,10443,10443,3824.87934986905
1003398,PEGGYS COVE RD,PEGGYS COVE,RD,Peggys Cove Rd,Peggys Cove,HACKETTS COVE,HACKETTS COVE,10444,10444,5877.35373219452
1003399,NELSON DR,NELSON,DR,Nelson Dr,Nelson,EAST LAWRENCETOWN,EAST LAWRENCETOWN,10711,10711,979.57510954083
1003400,HIGHWAY 336,HIGHWAY 336, ,Highway 336,Highway 336,DEAN,DEAN,10454,10454,7763.70340279582
1003401,HIGHWAY 336,HIGHWAY 336, ,Highway 336,Highway 336,UPPER MUSQUODOBOIT,UPPER MUSQUODOBOIT,10455,10455,5982.95376923905
1003402,WESTSIDE INLET DR,WESTSIDE INLET,DR,Westside Inlet Dr,Westside Inlet,WEST PETPESWICK,WEST PETPESWICK,15749,15749,1474.11391447495
1003403,HIGHWAY 357,HIGHWAY 357, ,Highway 357,Highway 357,MIDDLE MUSQUODOBOIT,MIDDLE MUSQUODOBOIT,10458,10458,8769.38941540762
1003404,OLD SAMBRO RD,OLD SAMBRO,RD,Old Sambro Rd,Old Sambro,HARRIETSFIELD,HARRIETSFIELD,10750,10750,7783.85084909162
1003405,OLD SMOKEY LANE,OLD SMOKEY,LANE,Old Smokey Lane,Old Smokey,HARRIGAN COVE,HARRIGAN COVE,10752,10752,424.900097963687
1003406,OLD TRUNK RD,OLD TRUNK,RD,Old Trunk Rd,Old Trunk,ELMSDALE,ELMSDALE,10753,10753,2614.26508412666
1003407,SHANKEL RD,SHANKEL,RD,Shankel Rd,Shankel,HUBBARDS,HUBBARDS,10754,10754,622.016293606397
1003408,ORCHARD DR,ORCHARD,DR,Orchard Dr,Orchard,UPPER HAMMONDS PLAINS,UPPER HAMMONDS PLAINS,10757,10757,326.25248430717
1003409,PARK AVE,PARK,AVE,Park Ave,Park,LOWER SACKVILLE,LOWER SACKVILLE,10763,10763,136.814270371209
1003410,PARK LAKE AVE,PARK LAKE,AVE,Park Lake Ave,Park Lake,WILLIAMSWOOD,WILLIAMSWOOD,10765,10765,180.525969314594
1003411,PARKEDGE CRES,PARKEDGE,CRES,Parkedge Cres,Parkedge,COLE HARBOUR,COLE HARBOUR,10767,10767,451.561814700437
1003412,HAULING RD,HAULING,RD,Hauling Rd,Hauling,HACKETTS COVE,HACKETTS COVE,16896,16896,338.168457696538
1003413,PEARSON DR,PEARSON,DR,Pearson Dr,Pearson,HEAD OF CHEZZETCOOK,HEAD OF CHEZZETCOOK,10773,10773,2021.31301298045
1003414,STAGE COACH LANE,STAGE COACH,LANE,Stage Coach Lane,Stage Coach,HEAD OF CHEZZETCOOK,HEAD OF CHEZZETCOOK,15222,15222,330.147053985938
1003415,HIGHWAY 111,HIGHWAY 111,,Highway 111,Highway 111,DARTMOUTH,DARTMOUTH,15088,15088,28093.457666264
1003416,HIGHWAY 103 WB EXIT 4 OFF RAMP,HIGHWAY 103 WB EXIT 4 OFF,RAMP,Highway 103 WB Exit 4 Off Ramp,Highway 103 WB Exit 4 Off,TIMBERLEA,TIMBERLEA,15104,15104,845.779003713779
1003417,HIGHWAY 103 EB EXIT 4 ON RAMP,HIGHWAY 103 EB EXIT 4 ON,RAMP,Highway 103 EB Exit 4 On Ramp,Highway 103 EB Exit 4 On,TIMBERLEA,TIMBERLEA,15105,15105,1031.41751022568
1003418,HIGHWAY 103 EB EXIT 4 OFF RAMP,HIGHWAY 103 EB EXIT 4 OFF,RAMP,Highway 103 EB Exit 4 Off Ramp,Highway 103 EB Exit 4 Off,TIMBERLEA,TIMBERLEA,15106,15106,616.437137159982
1003419,HARVEY ST,HARVEY,ST,Harvey St,Harvey,DARTMOUTH,DARTMOUTH,6303,6303,168.918513674995
1003420,HASTINGS DR,HASTINGS,DR,Hastings Dr,Hastings,DARTMOUTH,DARTMOUTH,6304,6304,767.542083580685
1003421,BLINK BONNIE TERR,BLINK BONNIE,TERR,Blink Bonnie Terr,Blink Bonnie,DARTMOUTH,DARTMOUTH,6065,6065,394.067206492198
1003422,COMMERCIAL DR,COMMERCIAL,DR,Commercial Dr,Commercial,HARRIETSFIELD,HARRIETSFIELD,16194,16194,261.554245537687
1003423,TRAVERSE WAY,TRAVERSE,WAY,Traverse Way,Traverse,HARRIETSFIELD,HARRIETSFIELD,16193,16193,75.8240942976991
1003424,BRANCH RD,BRANCH,RD,Branch Rd,Branch,ELMSVALE,ELMSVALE,15096,15096,6995.66500098496
1003425,HILLCREST DR,HILLCREST,DR,Hillcrest Dr,Hillcrest,EAST LOON LAKE VILLAGE,EAST LOON LAKE VILLAGE,15097,15097,1649.05961890689
1003426,BRIDLEWOOD LANE,BRIDLEWOOD,LANE,Bridlewood Lane,Bridlewood,LOWER SACKVILLE,LOWER SACKVILLE,15100,15100,150.866973139486
1003427,SEASIDE DR,SEASIDE,DR,Seaside Dr,Seaside,HACKETTS COVE,HACKETTS COVE,15103,15103,157.893485724446
1003428,BIANCA CRT,BIANCA,CRT,Bianca Crt,Bianca,MIDDLE SACKVILLE,MIDDLE SACKVILLE,10133,10133,309.008428581393
1003429,BIG INDIAN RD,BIG INDIAN,RD,Big Indian Rd,Big Indian,GOODWOOD,GOODWOOD,10134,10134,1362.05990207415
1003430,BINGHAM DR,BINGHAM,DR,Bingham Dr,Bingham,STILLWATER LAKE,STILLWATER LAKE,10136,10136,868.691291687427
1003431,BIRCH GRV,BIRCH,GRV,Birch Grv,Birch,UPPER TANTALLON,UPPER TANTALLON,10138,10138,459.385352547413
1003432,BIRCH LANE,BIRCH,LANE,Birch Lane,Birch,WHITES LAKE,WHITES LAKE,10139,10139,151.789098651473
1003433,BIRCHLEE DR,BIRCHLEE,DR,Birchlee Dr,Birchlee,HARRIETSFIELD,HARRIETSFIELD,10141,10141,619.672371362109
1003434,BLUEWATER RD,BLUEWATER,RD,Bluewater Rd,Bluewater,BEDFORD,BEDFORD,5025,5025,2799.7604263153
1003435,PORTLAND ST,PORTLAND,ST,Portland St,Portland,DARTMOUTH,DARTMOUTH,6536,6536,10325.4340163192
1003436,HILLSBURN CRT,HILLSBURN,CRT,Hillsburn Crt,Hillsburn,DARTMOUTH,DARTMOUTH,6320,6320,145.569988815793
1003437,HILLVIEW DR,HILLVIEW,DR,Hillview Dr,Hillview,DARTMOUTH,DARTMOUTH,6323,6323,493.477734405063
1003438,JOAN ELEANOR DR,JOAN ELEANOR,DR,Joan Eleanor Dr,Joan Eleanor,DARTMOUTH,DARTMOUTH,6345,6345,464.243111215644
1003439,ATHORPE DR,ATHORPE,DR,Athorpe Dr,Athorpe,DARTMOUTH,DARTMOUTH,6026,6026,1012.65633316176
1003440,BETTY JANE CRT,BETTY JANE,CRT,Betty Jane Crt,Betty Jane,DARTMOUTH,DARTMOUTH,6059,6059,303.366304519383
1003441,GEORGIAN CRT,GEORGIAN,CRT,Georgian Crt,Georgian,DARTMOUTH,DARTMOUTH,6266,6266,156.978492400007
1003442,HIGHWAY 111 EB EXIT 8 ON RAMP,HIGHWAY 111 EB EXIT 8 ON,RAMP,Highway 111 EB Exit 8 On Ramp,Highway 111 EB Exit 8 On,DARTMOUTH,DARTMOUTH,16541,16541,754.214531971517
1003443,MAIN ST,MAIN,ST,Main St,Main,DARTMOUTH,DARTMOUTH,6424,6424,6486.60633423895
1003444,EARLE RETSON DR,EARLE RETSON,DR,Earle Retson Dr,Earle Retson,UPPER TANTALLON,UPPER TANTALLON,16160,16160,169.710664272999
1003445,SWEET WATER LANE,SWEET WATER,LANE,Sweet water Lane,Sweet water,UPPER TANTALLON,UPPER TANTALLON,16161,16161,104.851651381641
1003446,HALFMILE LANE,HALFMILE,LANE,Halfmile Lane,Halfmile,TIMBERLEA,TIMBERLEA,16162,16162,223.606965582254
1003447,KLEFENZ LANE,KLEFENZ,LANE,Klefenz Lane,Klefenz,TIMBERLEA,TIMBERLEA,16163,16163,161.675735221017
